qID,dataset,video,_video_key,timestamp_start,question,answer,answer_format,_subtmpl,_nclasses,probe_pred,probe_correct,token_head_pred,token_head_conf,one_split_exact,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,token_head_correct
lapchole__1804204,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:14:11,How many Clips appear in this frame? Please provide a number.,2,number,n_instances_per_class,,3,False,3,0.4729142483736695,False,9.038874122779816e-05,0.0028119112830609083,0.22337780892848969,0.47289079427719116,0.22337780892848969,0.06399881094694138,0.011121326126158237,0.0015051078516989946,0.0006274222396314144,0.00014902585826348513,0.0,0.0,0.0,False
lapchole__1804238,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:14:46,How many Clips appear in this frame? Please provide a number.,3,number,n_instances_per_class,,2,False,2,0.9614063869468336,False,4.945899127051234e-05,0.0034673430491238832,0.9613981246948242,0.032897233963012695,0.0018559349700808525,0.00025117344921454787,4.945899127051234e-05,9.148993740382139e-06,1.0367167305957992e-05,3.161807626383961e-06,0.0,0.0,0.0,False
lapchole__1803011,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:16:58,How many different foreign object instances appear in this frame? Please provide a number.,1,number,n_instances_total,,1,True,1,0.8550417100170444,True,6.812840001657605e-05,0.8550317945030845,0.11571600288152695,0.020108425989747047,0.0057611605152487755,0.0021194126456975937,0.0006880725268274546,0.0002531277423258871,0.00017397197370883077,6.812840001657605e-05,1.2355034737598136e-07,1.8947058665984277e-08,3.539776382783489e-08,True
lapchole__1802944,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:14:10,How many different foreign object instances appear in this frame? Please provide a number.,2,number,n_instances_total,,2,True,2,0.7110395721724067,False,4.144868580624461e-05,0.011492571793496609,0.7110202312469482,0.20371070504188538,0.05836409330368042,0.011492571793496609,0.0029057771898806095,0.0005049483734183013,0.00034704559948295355,9.340605902252719e-05,0.0,0.0,0.0,True
lapchole__1802962,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:14:29,How many different foreign object instances appear in this frame? Please provide a number.,3,number,n_instances_total,,5,False,5,0.5494828866686268,False,1.8250098946737126e-05,0.00030389142921194434,0.001981621142476797,0.03512507304549217,0.2940986752510071,0.5494486093521118,0.10819284617900848,0.008881010115146637,0.001543288235552609,0.00034435410634614527,0.0,0.0,0.0,False
lapchole__1803323,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:17:00,How many different foreign object classes appear in this frame? Please provide a number.,1,number,n_classes,,1,True,1,0.8923031394801901,True,2.457070331729483e-05,0.8922973869091538,0.10656972229480743,0.0010447727981954813,4.5904114813311026e-05,5.83605287829414e-06,2.432828978271573e-06,8.949876928454614e-07,1.0795612297442858e-06,9.527095130579255e-07,8.601875515442719e-11,2.4644783307108852e-11,4.901200840572691e-11,True
lapchole__1804272,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:17:00,How many Clips appear in this frame? Please provide a number.,1,number,n_instances_per_class,,1,True,1,0.7192951003529656,True,0.002020298270508647,0.7192759661361867,0.2335147261619568,0.03581064194440842,0.0062229568138718605,0.002020298270508647,0.0006558948080055416,0.00024129021039698273,0.00014634990657214075,6.494238186860457e-05,2.4686472121712075e-08,3.556423126203629e-09,5.5082965146695144e-09,True
lapchole__1804206,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:14:13,How many Clips appear in this frame? Please provide a number.,2,number,n_instances_per_class,,3,False,3,0.4942355488912489,False,0.00010704230226110667,0.0037733712233603,0.2997560203075409,0.49421414732933044,0.1604478359222412,0.0358007550239563,0.0048451051115989685,0.0006557136657647789,0.0002733421279117465,8.336463361047208e-05,0.0,0.0,0.0,False
lapchole__1804248,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:14:56,How many Clips appear in this frame? Please provide a number.,3,number,n_instances_per_class,,3,True,3,0.7095862929152529,False,1.4295022083388176e-05,0.000144374615047127,0.008932140655815601,0.7095678448677063,0.2610354423522949,0.01890934258699417,0.001208833884447813,0.00010562671377556399,3.885789919877425e-05,1.7243088223040104e-05,0.0,0.0,0.0,True
lapchole__1803034,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:25:08,How many different foreign object instances appear in this frame? Please provide a number.,1,number,n_instances_total,,2,False,1,0.2524659237835194,True,0.00014886644203215837,0.2524264452270611,0.11943763494491577,0.22313886880874634,0.22313886880874634,0.11943763494491577,0.0387757234275341,0.012588633224368095,0.007635392248630524,0.002808904042467475,0.0002031325901650366,4.532500894431635e-05,5.8198459618177475e-05,True
lapchole__1802947,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:14:13,How many different foreign object instances appear in this frame? Please provide a number.,2,number,n_instances_total,,3,False,3,0.49152169593657835,False,2.8652040782617405e-05,0.002276113722473383,0.23216989636421204,0.49150365591049194,0.2048892080783844,0.05870174244046211,0.009002204053103924,0.0009488252690061927,0.00034905329812318087,9.394642256665975e-05,0.0,0.0,0.0,False
lapchole__1802987,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:14:54,How many different foreign object instances appear in this frame? Please provide a number.,3,number,n_instances_total,,3,True,4,0.5459557413662195,False,1.4122188076726161e-05,0.00038770592072978616,0.009999067522585392,0.37521225214004517,0.5459306240081787,0.06520211696624756,0.0028647808358073235,0.00023515553039032966,7.634382927790284e-05,3.182484215358272e-05,0.0,0.0,0.0,False
lapchole__1803359,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:25:23,How many different foreign object classes appear in this frame? Please provide a number.,1,number,n_classes,,1,True,1,0.9850903781011865,True,0.00010728454799391329,0.9850863199590022,0.014051501639187336,0.0006173798465169966,9.467827476328239e-05,1.9845645510940813e-05,8.27289477456361e-06,3.4486561162339058e-06,3.9078390727809165e-06,3.2397124414274003e-06,9.009906886858943e-10,1.888579207331599e-10,3.314559774815575e-10,True
lapchole__1804306,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:24:53,How many Specimens appear in this frame? Please provide a number.,1,number,n_instances_per_class,,1,True,1,0.9911454913621964,True,0.0007038808544166386,0.991138028722391,0.00756743224337697,0.00042692534043453634,9.525991481496021e-05,2.9052633180981502e-05,1.289202737098094e-05,7.345656285906443e-06,6.9006050580355804e-06,4.742712462757481e-06,8.079775761122453e-09,6.632283961291065e-10,1.2390737365439931e-09,True
lapchole__1804203,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:14:10,How many Clips appear in this frame? Please provide a number.,2,number,n_instances_per_class,,2,True,2,0.7163419018128225,False,0.00011350915883667767,0.013119875453412533,0.7163209319114685,0.20522938668727875,0.051890116184949875,0.01021776907145977,0.0022798925638198853,0.0004489374114200473,0.0002722943318076432,7.801363244652748e-05,0.0,0.0,0.0,True
lapchole__1804247,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:14:55,How many Clips appear in this frame? Please provide a number.,3,number,n_instances_per_class,,3,True,3,0.8521948868567821,False,1.2560377399495337e-05,0.00019647736917249858,0.010727301239967346,0.8521751165390015,0.13068528473377228,0.005741910543292761,0.00036706807441078126,4.118389915674925e-05,2.0708563170046546e-05,9.189368938677944e-06,0.0,0.0,0.0,True
lapchole__1803106,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:26:43,How many different foreign object instances appear in this frame? Please provide a number.,1,number,n_instances_total,,1,True,1,0.9661076252143258,True,0.0002524015726521611,0.9660981831916002,0.029173657298088074,0.0030748809222131968,0.0008809681166894734,0.0002860084641724825,0.00010521664080442861,4.668960173148662e-05,4.668960173148662e-05,2.4991142709041014e-05,4.299952463291299e-07,3.9995791876653814e-08,7.019479320693506e-08,True
lapchole__1802946,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:14:12,How many different foreign object instances appear in this frame? Please provide a number.,2,number,n_instances_total,,2,True,3,0.47757611373683073,False,2.783921627269592e-05,0.002211543032899499,0.3719243109226227,0.47756028175354004,0.12074615061283112,0.023776326328516006,0.0032177758403122425,0.0002992997469846159,0.00016020362090785056,4.3118223402416334e-05,0.0,0.0,0.0,False
lapchole__1802958,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:14:25,How many different foreign object instances appear in this frame? Please provide a number.,3,number,n_instances_total,,3,True,4,0.6967718126084651,False,1.4941847439331468e-05,0.00015090730448719114,0.0025128324050456285,0.19961901009082794,0.6967387795448303,0.09429334104061127,0.0060279713943600655,0.00043666476267389953,0.00011752673162845895,4.061615254613571e-05,0.0,0.0,0.0,False
lapchole__1803417,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:26:44,How many different foreign object classes appear in this frame? Please provide a number.,1,number,n_classes,,1,True,1,0.9911372798769316,True,6.150406989036128e-05,0.9911324374203777,0.008574975654482841,0.00018944588373415172,2.563871385063976e-05,5.3741659939987585e-06,2.384771732977242e-06,8.773085369284672e-07,1.1991386372756097e-06,1.2764763823724934e-06,4.852256223953491e-10,5.795193973521757e-11,9.554659663471235e-11,True
lapchole__1804360,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:26:38,How many Specimens appear in this frame? Please provide a number.,1,number,n_instances_per_class,,1,True,1,0.9737292510542519,True,0.020208558067679405,0.9737028238026264,0.005789848510175943,0.00019811773381661624,3.664809628389776e-05,1.626249468245078e-05,7.68185782362707e-06,4.659282694774447e-06,4.37699100075406e-06,3.862680841848487e-06,1.6803983354880905e-08,1.29578388421649e-09,2.136386729182723e-09,True
lapchole__1804214,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:14:22,How many Clips appear in this frame? Please provide a number.,2,number,n_instances_per_class,,2,True,2,0.9295723281550048,False,6.536339060403407e-05,0.015024873428046703,0.9295560121536255,0.04627986624836922,0.008042234927415848,0.0007480444037355483,0.00018913524399977177,2.9004830139456317e-05,3.724293492268771e-05,1.0670280062186066e-05,0.0,0.0,0.0,True
lapchole__1804237,lapchole,0045 - Laparoscopic Cholecystectomy.mp4,lapchole/0045 - Laparoscopic Cholecystectomy.mp4,00:14:45,How many Clips appear in this frame? Please provide a number.,3,number,n_instances_per_class,,3,True,4,0.498620601799889,False,4.7919867938617244e-05,0.0010906512616202235,0.02812826633453369,0.2668735682964325,0.49858543276786804,0.1834193468093872,0.01933225430548191,0.0017981798155233264,0.0005151871591806412,0.00013866073277313262,0.0,0.0,0.0,False
lapchole__2517871,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:17:35,How many different foreign object instances appear in this frame? Please provide a number.,1,number,n_instances_total,,1,True,1,0.967861495568,True,4.127837746636942e-05,0.9678545250059477,0.02276179939508438,0.005078843794763088,0.0027185094077140093,0.000882570690009743,0.0003246796259190887,0.0001533677859697491,0.00011944295692956075,5.642085670842789e-05,1.033381201779915e-06,9.611943115277646e-08,2.3057851131015174e-07,True
lapchole__2517927,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:27:01,How many different foreign object instances appear in this frame? Please provide a number.,2,number,n_instances_total,,1,False,1,0.9323024561095721,True,5.1054910727543756e-05,0.9322919182031169,0.05959945172071457,0.005543612875044346,0.0017997475806623697,0.0004550474986899644,0.00013037328608334064,4.5055803639115766e-05,4.796165012521669e-05,2.4116632630466484e-05,2.8519001811276744e-07,2.1991493878809934e-08,4.95585949064259e-08,False
lapchole__2518120,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:26:53,How many different foreign object instances appear in this frame? Please provide a number.,3,number,n_instances_total,,2,False,2,0.48494120745713626,True,4.660746708395891e-05,0.48492863429859334,0.4849304258823395,0.024143263697624207,0.004195470362901688,0.001202022423967719,0.00028550534625537694,0.00010503154044272378,9.269001020584255e-05,4.660746708395891e-05,1.0960941373510763e-06,1.680914900713121e-07,2.445716548291623e-07,False
lapchole__2518304,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:26:27,How many different foreign object instances appear in this frame? Please provide a number.,4,number,n_instances_total,,1,False,1,0.9780051040285728,True,4.440120392246172e-05,0.9780012735990777,0.0179127249866724,0.002424223581328988,0.0010105667170137167,0.00032808296964503825,0.00013676534581463784,5.701227200916037e-05,5.701227200916037e-05,2.3766251615597866e-05,1.931601935502953e-07,1.7966696007464875e-08,4.3099865853592684e-08,False
lapchole__2518291,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:28:04,How many different foreign object instances appear in this frame? Please provide a number.,5,number,n_instances_total,,5,True,5,0.6646398558685197,False,2.476798044881434e-06,1.181614334200276e-05,3.0173576305969618e-05,0.000268934149062261,0.017711449414491653,0.6646172404289246,0.31394296884536743,0.00307778874412179,0.000268934149062261,3.4191143640782684e-05,0.0,0.0,0.0,True
lapchole__2517945,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:27:14,How many different foreign object instances appear in this frame? Please provide a number.,6,number,n_instances_total,,3,False,4,0.5820674200995155,False,6.276527074078331e-06,8.664478082209826e-05,0.0044440291821956635,0.18896494805812836,0.582053005695343,0.2141253650188446,0.009408011101186275,0.0006815139786340296,0.00016187377332244068,4.356773570179939e-05,0.0,0.0,0.0,False
lapchole__2517892,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:28:01,How many different foreign object instances appear in this frame? Please provide a number.,7,number,n_instances_total,,5,False,5,0.8071758337021722,False,2.493680995030445e-06,9.862699698715005e-06,3.44242034771014e-05,0.00037009507650509477,0.03129645064473152,0.8071460723876953,0.1589364856481552,0.0020007151179015636,0.00013615036732517183,3.037925489479676e-05,0.0,0.0,0.0,False
lapchole__2518413,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:18:17,How many different foreign object classes appear in this frame? Please provide a number.,1,number,n_classes,,1,True,1,0.9971051254560086,True,1.5644334780517966e-05,0.997102439096619,0.002800655784085393,6.586510426132008e-05,8.913872989069205e-06,1.8684492033571587e-06,8.291193580589606e-07,3.050159591566626e-07,4.1690736907185055e-07,3.6791945490222133e-07,1.3985682420960514e-10,3.536134448580247e-11,6.206108590154897e-11,True
lapchole__2518778,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:27:38,How many different foreign object classes appear in this frame? Please provide a number.,2,number,n_classes,,2,True,2,0.9997117845516384,False,6.474072620221705e-07,5.1429928134894e-05,0.9997096657752991,0.00023049292212817818,4.783728400070686e-06,5.367194262362318e-07,1.742472761634417e-07,5.314242201848174e-08,6.021825527113833e-08,3.6524216540101406e-08,0.0,0.0,0.0,True
lapchole__2519510,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:17:45,How many Sponges appear in this frame? Please provide a number.,1,number,n_instances_per_class,,1,True,1,0.9917029016359276,True,0.0002935859083663672,0.9916943842949563,0.007571679539978504,0.00033267639810219407,6.55078692943789e-05,1.7631205992074683e-05,7.349779480136931e-06,3.2614448173262645e-06,3.471790023468202e-06,1.8583151586426538e-06,3.370042323373439e-09,5.168127356701345e-10,9.655333453869588e-10,True
lapchole__2519990,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:26:07,How many Clips appear in this frame? Please provide a number.,2,number,n_instances_per_class,,1,False,1,0.47934168620526274,True,0.3294000029563904,0.4792740257335595,0.1555975377559662,0.03063897043466568,0.004146534018218517,0.0005611723172478378,0.00012521445751190186,4.6063829358899966e-05,4.6063829358899966e-05,2.316235077159945e-05,7.847523177244387e-08,7.29933447155895e-09,1.3636950935956963e-08,False
lapchole__2520093,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:27:55,How many Clips appear in this frame? Please provide a number.,3,number,n_instances_per_class,,3,True,3,0.9303458182305573,False,6.084819233365124e-06,6.96370771038346e-05,0.04631851613521576,0.9303323030471802,0.021879319101572037,0.0012343466514721513,0.00013009918620809913,7.813062438799534e-06,5.716159193980275e-06,1.6377069869122352e-06,0.0,0.0,0.0,True
lapchole__2520097,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:27:59,How many Clips appear in this frame? Please provide a number.,4,number,n_instances_per_class,,4,True,4,0.9305318375640179,False,4.182855263934471e-06,1.4599600035580806e-05,0.00027547424542717636,0.015040382742881775,0.9305155873298645,0.05249609798192978,0.0015852448996156454,3.5022618249058723e-05,1.288410112465499e-05,3.0602423066738993e-06,0.0,0.0,0.0,True
lapchole__2520079,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:27:41,How many Clips appear in this frame? Please provide a number.,5,number,n_instances_per_class,,4,False,4,0.8521098722311883,False,1.4231145541998558e-05,1.61259995365981e-05,0.0002522531140130013,0.013772551901638508,0.8520776033401489,0.13067033886909485,0.003073071828112006,6.789299368392676e-05,1.4231145541998558e-05,3.830260993709089e-06,0.0,0.0,0.0,False
lapchole__2520103,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:28:05,How many Clips appear in this frame? Please provide a number.,6,number,n_instances_per_class,,5,False,5,0.6687540688120871,False,1.0492096407688223e-05,1.4340995221573394e-05,0.00011280066246399656,0.003096792846918106,0.27876436710357666,0.6687210202217102,0.04844198748469353,0.0006909877993166447,8.25267270556651e-05,1.5265910406014882e-05,0.0,0.0,0.0,False
lapchole__2517922,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:18:28,How many different foreign object instances appear in this frame? Please provide a number.,1,number,n_instances_total,,2,False,2,0.5481517520352118,False,3.0017728931852616e-05,0.42689278721809387,0.5481411814689636,0.021253740414977074,0.0028763809241354465,0.0005663929623551667,0.00012637935287784785,4.3675536289811134e-05,3.1953706638887525e-05,1.8206672393716872e-05,0.0,0.0,0.0,False
lapchole__2518275,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:29:44,How many different foreign object instances appear in this frame? Please provide a number.,2,number,n_instances_total,,4,False,4,0.4787884262934088,False,1.4939098036848009e-05,0.0008156471885740757,0.030606931075453758,0.3290555477142334,0.47877296805381775,0.13717076182365417,0.0210358165204525,0.0017267250223085284,0.0006352266063913703,0.00013315073738340288,0.0,0.0,0.0,False
lapchole__2518196,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:30:15,How many different foreign object instances appear in this frame? Please provide a number.,3,number,n_instances_total,,3,True,3,0.3194258061698713,False,2.5450361135881394e-05,0.020419180393218994,0.13314978778362274,0.31940972805023193,0.31940972805023193,0.15087847411632538,0.04322740435600281,0.00851198099553585,0.004020775202661753,0.0008971562492661178,0.0,0.0,0.0,True
lapchole__2517874,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:30:25,How many different foreign object instances appear in this frame? Please provide a number.,4,number,n_instances_total,,3,False,3,0.3905259620545924,False,3.525877764332108e-05,0.04115968197584152,0.1627897024154663,0.3905121982097626,0.2683948576450348,0.09873694181442261,0.02828861027956009,0.0063120415434241295,0.0029815970920026302,0.000753865868318826,0.0,0.0,0.0,False
lapchole__2518188,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:27:31,How many different foreign object instances appear in this frame? Please provide a number.,5,number,n_instances_total,,4,False,5,0.6311189445725623,False,4.978964625479421e-06,3.246693086111918e-05,0.0001868342951638624,0.005460098385810852,0.33780431747436523,0.6311015486717224,0.024470461532473564,0.0007389439269900322,0.00012840919953305274,4.43770331912674e-05,0.0,0.0,0.0,True
lapchole__2518283,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:27:27,How many different foreign object instances appear in this frame? Please provide a number.,6,number,n_instances_total,,5,False,4,0.4905562671074559,False,8.192859240807593e-06,0.0001203931969939731,0.00156128266826272,0.04562736302614212,0.49054041504859924,0.43290039896965027,0.027674397453665733,0.0012159281177446246,0.000254872371442616,6.444183236453682e-05,0.0,0.0,0.0,False
lapchole__2517917,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:28:07,How many different foreign object instances appear in this frame? Please provide a number.,7,number,n_instances_total,,6,False,6,0.8315523328444633,False,2.000754420805606e-06,7.913137778814416e-06,1.3046559615759179e-05,2.5946181267499924e-05,0.00021724468388129026,0.02215956151485443,0.8315314054489136,0.14449848234653473,0.0014166135806590319,0.00010261913121212274,0.0,0.0,0.0,False
lapchole__2518689,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:23:09,How many different foreign object classes appear in this frame? Please provide a number.,1,number,n_classes,,1,True,1,0.997996823254032,True,2.010569369303994e-05,0.9979945415534095,0.0019265826558694243,4.530888327280991e-05,7.873502909205854e-06,1.6503759070474189e-06,6.879790248603967e-07,2.6941643227473833e-07,3.6824863514084427e-07,3.2497828783562e-07,2.456759573834864e-10,7.038734169586206e-11,1.1604911089467586e-10,True
lapchole__2518819,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:30:13,How many different foreign object classes appear in this frame? Please provide a number.,2,number,n_classes,,2,True,2,0.9902234282803515,False,4.738314146379707e-06,0.007560414262115955,0.9902189373970032,0.0021660951897501945,3.967341035604477e-05,3.4666245483094826e-06,1.0572607607173268e-06,3.6537952041726385e-07,4.140292446663807e-07,3.0291027997009223e-07,0.0,0.0,0.0,True
lapchole__2665862,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:19:04,How many different foreign object instances appear in this frame? Please provide a number.,1,number,n_instances_total,,2,False,2,0.5256600029478333,False,5.377779234549962e-05,0.15059669315814972,0.5256341099739075,0.2482919842004776,0.062778040766716,0.009627324528992176,0.0021481465082615614,0.00042299513006582856,0.00029071999597363174,0.00010694991942727938,0.0,0.0,0.0,False
lapchole__2665923,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:20:07,How many different foreign object instances appear in this frame? Please provide a number.,2,number,n_instances_total,,4,False,4,0.5167125574034218,False,1.82687581400387e-05,0.0011302480706945062,0.033030688762664795,0.24406562745571136,0.5166869163513184,0.16774368286132812,0.033030688762664795,0.002711324254050851,0.0012807388557121158,0.00025219243252649903,0.0,0.0,0.0,False
lapchole__2665983,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:21:09,How many different foreign object instances appear in this frame? Please provide a number.,3,number,n_instances_total,,3,True,3,0.5284117677108366,False,1.4550189916917589e-05,0.0010200469987466931,0.06310807913541794,0.5283974409103394,0.36316192150115967,0.03827698528766632,0.005180226638913155,0.00048183611943386495,0.0002579083084128797,7.389196252916008e-05,0.0,0.0,0.0,True
lapchole__2665932,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:20:16,How many different foreign object instances appear in this frame? Please provide a number.,4,number,n_instances_total,,4,True,4,0.5346774993732968,False,1.6682697605574504e-05,0.0007093662861734629,0.005939451511949301,0.09290864318609238,0.5346523523330688,0.2861787974834442,0.07235732674598694,0.004625649191439152,0.0021850019693374634,0.0003796964301727712,0.0,0.0,0.0,True
lapchole__2666031,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:21:57,How many different foreign object instances appear in this frame? Please provide a number.,5,number,n_instances_total,,6,False,6,0.5015034653749761,False,1.6656751540722325e-05,0.0007539421203546226,0.0015960956225171685,0.01715964451432228,0.1844835877418518,0.23688159883022308,0.5014783143997192,0.036326970905065536,0.019444424659013748,0.0018086133059114218,0.0,0.0,0.0,False
lapchole__2666150,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:24:09,How many different foreign object instances appear in this frame? Please provide a number.,6,number,n_instances_total,,4,False,4,0.4453627360921554,False,2.941759339591954e-05,0.0007586898282170296,0.005606001242995262,0.11259954422712326,0.4453398287296295,0.34683099389076233,0.0773884505033493,0.008156683295965195,0.0026480872184038162,0.0005908681778237224,0.0,0.0,0.0,False
lapchole__2666426,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:20:10,How many different foreign object classes appear in this frame? Please provide a number.,1,number,n_classes,,1,True,1,0.9974307924767655,True,6.944412689335877e-06,0.997430145537018,0.0024723822716623545,7.465948147000745e-05,1.2973870980204083e-05,1.2845872561229044e-06,4.439414169610245e-07,1.4412668747354473e-07,2.0970308867163112e-07,1.6331692620497051e-07,7.034754242633753e-11,2.2838502637193585e-11,5.146735949806107e-11,True
lapchole__2666666,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:34:07,How many different foreign object classes appear in this frame? Please provide a number.,2,number,n_classes,,2,True,2,0.7968980255874095,False,0.00011862388055305928,0.15691472589969635,0.7968787550926208,0.04495682567358017,0.0009932256070896983,7.1949019911699e-05,1.9364815670996904e-05,7.583370916108834e-06,8.072455784713384e-06,6.692301212751772e-06,0.0,0.0,0.0,True
lapchole__2667467,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:19:31,How many Clips appear in this frame? Please provide a number.,1,number,n_instances_per_class,,1,True,1,0.5233596657442016,True,0.00019893261196557432,0.5233291809656858,0.4075692296028137,0.05515849590301514,0.012307524681091309,0.001010263105854392,0.00022542016813531518,5.699514804291539e-05,5.699514804291539e-05,2.865895839931909e-05,3.572031347218426e-08,6.60759368625464e-09,1.3140767612524359e-08,True
