qID,dataset,video,_video_key,_source,timestamp_start,question,answer,answer_format,_subtmpl,_nclasses,fold
heico__2138058,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,01:49:28,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Sponge",fo_class,,2,1.0
heico__2148251,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,01:55:24,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2148195,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,03:39:34,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,External drain,fo_class,,1,1.0
heico__2148351,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,02:12:20,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Sponge,fo_class,,1,1.0
heico__2150246,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,01:50:15,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1,1.0
heico__2150279,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,01:52:51,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Sponge",fo_class,,2,1.0
heico__2150138,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,03:39:27,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,External drain,fo_class,,1,1.0
heico__2150133,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,01:59:06,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Sponge,fo_class,,1,1.0
heico__2184243,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,01:55:50,What class is the foreign object located in the top/left relative to the image center? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2184480,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,02:14:44,What class is the foreign object located in the bottom/left relative to the image center? Please provide a class name.,Sponge,fo_class,,1,1.0
heico__2196918,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,01:49:03,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2196981,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,02:02:30,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Sponge,fo_class,,1,1.0
heico__2138131,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,01:53:26,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Sponge",fo_class,,2,1.0
heico__2148085,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,01:50:22,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2148127,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,03:40:23,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,External drain,fo_class,,1,1.0
heico__2148244,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,02:32:50,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Sponge,fo_class,,1,1.0
heico__2150478,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,02:02:21,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1,1.0
heico__2150354,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,00:21:09,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Sponge",fo_class,,2,1.0
heico__2150163,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,03:39:53,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,External drain,fo_class,,1,1.0
heico__2150135,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,02:32:04,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Sponge,fo_class,,1,1.0
heico__2184147,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,02:02:29,What class is the foreign object located in the bottom/left relative to the image center? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2184445,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,00:15:00,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,Sponge,fo_class,,1,1.0
heico__2196940,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,01:53:17,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2137865,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,00:17:54,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Sponge",fo_class,,2,1.0
heico__2148075,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,01:55:09,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2148073,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,03:39:17,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,External drain,fo_class,,1,1.0
heico__2148248,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,02:34:56,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Sponge,fo_class,,1,1.0
heico__2150151,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,00:17:45,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1,1.0
heico__2150342,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,00:25:43,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Sponge",fo_class,,2,1.0
heico__2150476,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,03:40:23,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,External drain,fo_class,,1,1.0
heico__2150397,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,02:35:07,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Sponge,fo_class,,1,1.0
heico__2184236,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,01:55:25,What class is the foreign object located in the top/left relative to the image center? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2184371,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,00:22:31,What class is the foreign object located in the bottom/left relative to the image center? Please provide a class name.,Sponge,fo_class,,1,1.0
heico__2196898,heico,0022 - Heico - Sigma - 3.avi,heico/0022 - Heico - Sigma - 3.avi,promoted_30,00:20:37,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2278589,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:47:57,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Needle",fo_class,,2,1.0
heico__2278602,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:48:35,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Sponge",fo_class,,2,1.0
heico__2278505,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:26:34,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Needle, Sponge",fo_class,,2,1.0
heico__2278519,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:41:06,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2,1.0
heico__2294538,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:30:54,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2294506,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:27:50,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Needle,fo_class,,1,1.0
heico__2294640,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:41:56,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen bag,fo_class,,1,1.0
heico__2294556,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:40:13,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen,fo_class,,1,1.0
heico__2294186,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:13:02,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Sponge,fo_class,,1,1.0
heico__2298634,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:30:50,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1,1.0
heico__2298474,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:48:00,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Needle",fo_class,,2,1.0
heico__2298697,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:48:32,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Sponge",fo_class,,2,1.0
heico__2298554,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:26:46,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Needle,fo_class,,1,1.0
heico__2298537,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:26:28,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Needle, Sponge",fo_class,,2,1.0
heico__2298686,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:41:56,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen bag,fo_class,,1,1.0
heico__2298670,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:40:24,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen,fo_class,,1,1.0
heico__2298712,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:41:07,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2,1.0
heico__2298273,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:15:03,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Sponge,fo_class,,1,1.0
heico__2359421,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:31:00,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2359210,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:28:55,What class is the foreign object located in the bottom/left relative to the image center? Please provide a class name.,Needle,fo_class,,1,1.0
heico__2359152,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:44:05,What class is the foreign object located in the top/left relative to the image center? Please provide a class name.,Specimen bag,fo_class,,1,1.0
heico__2359428,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:40:26,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,Specimen,fo_class,,1,1.0
heico__2359306,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:16:02,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,Sponge,fo_class,,1,1.0
heico__2383218,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:48:00,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2383190,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:26:34,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Needle,fo_class,,1,1.0
heico__2278591,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:48:06,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Needle",fo_class,,2,1.0
heico__2278597,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:48:30,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Sponge",fo_class,,2,1.0
heico__2278578,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:34:57,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Needle, Sponge",fo_class,,2,1.0
heico__2278517,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:40:35,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2,1.0
heico__2294312,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:43:22,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2294346,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:27:45,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Needle,fo_class,,1,1.0
heico__2294421,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:46:02,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen bag,fo_class,,1,1.0
heico__2294561,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:40:19,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen,fo_class,,1,1.0
heico__2294459,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:26:31,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Sponge,fo_class,,1,1.0
heico__2298340,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:43:28,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1,1.0
heico__2298606,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:48:06,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Needle",fo_class,,2,1.0
heico__2298247,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:48:34,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Sponge",fo_class,,2,1.0
heico__2298304,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:27:45,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Needle,fo_class,,1,1.0
heico__2298343,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:31:26,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Needle, Sponge",fo_class,,2,1.0
heico__2298259,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:46:33,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen bag,fo_class,,1,1.0
heico__2298665,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:40:19,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen,fo_class,,1,1.0
heico__2298716,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:41:11,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2,1.0
heico__2298476,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:22:57,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Sponge,fo_class,,1,1.0
heico__2359224,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:43:24,What class is the foreign object located in the bottom/left relative to the image center? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2359161,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:27:45,What class is the foreign object located in the top/left relative to the image center? Please provide a class name.,Needle,fo_class,,1,1.0
heico__2359154,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:44:42,What class is the foreign object located in the top/left relative to the image center? Please provide a class name.,Specimen bag,fo_class,,1,1.0
heico__2359425,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:40:22,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,Specimen,fo_class,,1,1.0
heico__2359415,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:29:19,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,Sponge,fo_class,,1,1.0
heico__2383216,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:47:56,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2383206,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:32:33,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Needle,fo_class,,1,1.0
heico__2278588,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:47:56,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Needle",fo_class,,2,1.0
heico__2278596,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:48:29,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Sponge",fo_class,,2,1.0
heico__2278503,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:26:32,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Needle, Sponge",fo_class,,2,1.0
heico__2278511,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:40:29,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2,1.0
heico__2294534,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:30:50,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2294512,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:32:53,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Needle,fo_class,,1,1.0
heico__2294528,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:43:36,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen bag,fo_class,,1,1.0
heico__2294563,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:40:21,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen,fo_class,,1,1.0
heico__2294431,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:43:29,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Sponge,fo_class,,1,1.0
heico__2298640,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:30:56,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1,1.0
heico__2298602,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:48:10,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Needle",fo_class,,2,1.0
heico__2298546,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:48:31,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Sponge",fo_class,,2,1.0
heico__2298597,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:32:49,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Needle,fo_class,,1,1.0
heico__2298536,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:26:27,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Needle, Sponge",fo_class,,2,1.0
heico__2298717,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:44:10,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen bag,fo_class,,1,1.0
heico__2298711,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:41:06,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2,1.0
heico__2298486,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:43:43,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Sponge,fo_class,,1,1.0
heico__2359417,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:30:50,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2359202,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:32:38,What class is the foreign object located in the top/right relative to the image center? Please provide a class name.,Needle,fo_class,,1,1.0
heico__2359153,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:44:10,What class is the foreign object located in the top/left relative to the image center? Please provide a class name.,Specimen bag,fo_class,,1,1.0
heico__2359424,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:40:21,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,Specimen,fo_class,,1,1.0
heico__2359446,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:43:22,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,Sponge,fo_class,,1,1.0
heico__2383220,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:48:07,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2383192,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:26:36,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Needle,fo_class,,1,1.0
heico__2278592,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:48:07,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Needle",fo_class,,2,1.0
heico__2278601,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:48:34,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Sponge",fo_class,,2,1.0
heico__2278579,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:34:58,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Needle, Sponge",fo_class,,2,1.0
heico__2278512,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:40:30,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2,1.0
heico__2294545,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:43:28,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1,1.0
heico__2294614,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:47:07,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Needle,fo_class,,1,1.0
heico__2294171,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:44:40,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen bag,fo_class,,1,1.0
heico__2294560,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,00:40:18,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen,fo_class,,1,1.0
heico__2294166,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:26:17,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Sponge,fo_class,,1,1.0
heico__2298436,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:43:19,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1,1.0
heico__2298622,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:40:10,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Needle,fo_class,,1,1.0
heico__2298437,heico,0024 - Heico - Sigma - 5.avi,heico/0024 - Heico - Sigma - 5.avi,promoted_30,01:33:26,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Needle, Sponge",fo_class,,2,1.0
